Time	Iv
0.042099	1.99803
0.0421	1.99853
0.042101	1.99903
0.042102	1.99953
0.042103	2.00003
0.042104	2.00052
0.042105	2.00102
0.042106	2.00151
0.042107	2.00201
0.042108	2.0025
0.042109	2.00299
0.04211	2.00348
0.042111	2.00397
0.042112	2.00445
0.042113	2.00494
0.042114	2.00543
0.042115	2.00591
0.042116	2.00639
0.042117	2.00688
0.042119	2.00637
0.04212	2.00587
0.042121	2.00537
0.042122	2.00487
0.042123	2.00437
0.042124	2.00387
0.042125	2.00337
0.042126	2.00287
0.042127	2.00237
0.042128	2.00187
0.042129	2.00136
0.04213	2.00086
0.042131	2.00036
0.042132	1.99986
0.042133	1.99936
0.042134	1.99886
0.042135	1.99837
0.042136	1.99787
0.042137	1.99737
0.042138	1.99687
0.042139	1.99637
0.04214	1.99587
0.042141	1.99537
0.042142	1.99487
0.042143	1.99437
0.042144	1.99387
0.042145	1.99338
0.042146	1.99288
0.042147	1.99238
0.042148	1.99188
0.042149	1.99138
0.04215	1.99089
0.042151	1.99039
0.042152	1.98989
0.042153	1.98939
0.042154	1.9889
0.042155	1.9884
0.042156	1.9879
0.042157	1.98741
0.042158	1.98691
0.042159	1.98641
0.04216	1.98592
0.042161	1.98542
0.042162	1.98492
0.042163	1.98443
0.042164	1.98393
0.042165	1.98344
0.042166	1.98294
0.042167	1.98244
0.042168	1.98195
0.042169	1.98145
0.042171	1.98199
0.042172	1.98253
0.042173	1.98306
0.042174	1.9836
0.042175	1.98413
0.042176	1.98467
0.042177	1.9852
0.042178	1.98573
0.042179	1.98626
0.04218	1.98678
0.042181	1.98731
0.042182	1.98784
0.042183	1.98836
0.042184	1.98888
0.042185	1.98941
0.042186	1.98993
0.042187	1.99045
0.042188	1.99097
0.042189	1.99149
0.04219	1.992
0.042191	1.99252
0.042192	1.99303
0.042193	1.99355
0.042194	1.99406
0.042195	1.99457
0.042196	1.99508
0.042197	1.99559
0.042198	1.9961
0.042199	1.9966
0.0422	1.99711
0.042201	1.99761
0.042202	1.99812
0.042203	1.99862
0.042204	1.99912
0.042205	1.99962
0.042206	2.00012
0.042207	2.00062
0.042208	2.00111
0.042209	2.00161
0.04221	2.0021
0.042211	2.0026
0.042212	2.00309
0.042213	2.00358
0.042214	2.00407
0.042215	2.00456
0.042216	2.00505
0.042217	2.00553
0.042218	2.00602
0.042219	2.0065
0.04222	2.00698
0.042221	2.00747
0.042223	2.00696
0.042224	2.00646
0.042225	2.00596
0.042226	2.00546
0.042227	2.00496
0.042228	2.00446
0.042229	2.00396
0.04223	2.00346
0.042231	2.00296
0.042232	2.00245
0.042233	2.00195
0.042234	2.00145
0.042235	2.00095
0.042236	2.00045
0.042237	1.99995
0.042238	1.99945
0.042239	1.99895
0.04224	1.99845
0.042241	1.99795
0.042242	1.99746
0.042243	1.99696
0.042244	1.99646
0.042245	1.99596
0.042246	1.99546
0.042247	1.99496
0.042248	1.99446
0.042249	1.99396
0.04225	1.99346
0.042251	1.99297
0.042252	1.99247
0.042253	1.99197
0.042254	1.99147
0.042255	1.99097
0.042256	1.99048
0.042257	1.98998
0.042258	1.98948
0.042259	1.98899
0.04226	1.98849
0.042261	1.98799
0.042262	1.98749
0.042263	1.987
0.042264	1.9865
0.042265	1.986
0.042266	1.98551
0.042267	1.98501
0.042268	1.98452
0.042269	1.98402
0.04227	1.98352
0.042271	1.98303
0.042272	1.98253
0.042273	1.98204
0.042275	1.98257
0.042276	1.98311
0.042277	1.98365
0.042278	1.98418
0.042279	1.98472
0.04228	1.98525
0.042281	1.98578
0.042282	1.98631
0.042283	1.98684
0.042284	1.98737
0.042285	1.9879
0.042286	1.98842
0.042287	1.98895
0.042288	1.98947
0.042289	1.98999
0.04229	1.99051
0.042291	1.99103
0.042292	1.99155
0.042293	1.99207
0.042294	1.99259
0.042295	1.9931
0.042296	1.99362
0.042297	1.99413
0.042298	1.99464
0.042299	1.99516
0.0423	1.99567
0.042301	1.99617
0.042302	1.99668
0.042303	1.99719
0.042304	1.99769
0.042305	1.9982
0.042306	1.9987
0.042307	1.99921
0.042308	1.99971
0.042309	2.00021
0.04231	2.00071
0.042311	2.0012
0.042312	2.0017
0.042313	2.0022
0.042314	2.00269
0.042315	2.00318
0.042316	2.00368
0.042317	2.00417
0.042318	2.00466
0.042319	2.00515
0.04232	2.00563
0.042321	2.00612
0.042322	2.0066
0.042323	2.00709
0.042324	2.00757
0.042325	2.00805
0.042327	2.00755
0.042328	2.00705
0.042329	2.00655
0.04233	2.00605
0.042331	2.00555
0.042332	2.00504
0.042333	2.00454
0.042334	2.00404
0.042335	2.00354
0.042336	2.00304
0.042337	2.00254
0.042338	2.00204
0.042339	2.00154
0.04234	2.00104
0.042341	2.00054
0.042342	2.00004
0.042343	1.99954
0.042344	1.99904
0.042345	1.99854
0.042346	1.99804
0.042347	1.99754
0.042348	1.99704
0.042349	1.99654
0.04235	1.99604
0.042351	1.99554
0.042352	1.99505
0.042353	1.99455
0.042354	1.99405
0.042355	1.99355
0.042356	1.99305
0.042357	1.99255
0.042358	1.99206
0.042359	1.99156
0.04236	1.99106
0.042361	1.99056
0.042362	1.99006
0.042363	1.98957
0.042364	1.98907
0.042365	1.98857
0.042366	1.98808
0.042367	1.98758
0.042368	1.98708
0.042369	1.98659
0.04237	1.98609
0.042371	1.98559
0.042372	1.9851
0.042373	1.9846
0.042374	1.9841
0.042375	1.98361
0.042376	1.98311
0.042377	1.98262
0.042379	1.98316
0.04238	1.98369
0.042381	1.98423
0.042382	1.98476
0.042383	1.9853
0.042384	1.98583
0.042385	1.98636
0.042386	1.98689
0.042387	1.98742
0.042388	1.98795
0.042389	1.98848
0.04239	1.989
0.042391	1.98953
0.042392	1.99005
0.042393	1.99057
0.042394	1.99109
0.042395	1.99162
0.042396	1.99213
0.042397	1.99265
0.042398	1.99317
0.042399	1.99369
0.0424	1.9942
0.042401	1.99471
0.042402	1.99523
0.042403	1.99574
0.042404	1.99625
0.042405	1.99676
0.042406	1.99726
0.042407	1.99777
0.042408	1.99828
0.042409	1.99878
0.04241	1.99929
0.042411	1.99979
0.042412	2.00029
0.042413	2.00079
0.042414	2.00129
0.042415	2.00179
0.042416	2.00228
0.042417	2.00278
0.042418	2.00327
0.042419	2.00377
0.04242	2.00426
0.042421	2.00475
0.042422	2.00524
0.042423	2.00573
0.042424	2.00622
0.042425	2.0067
0.042426	2.00719
0.042427	2.00767
0.042428	2.00816
0.042429	2.00864
0.042431	2.00814
0.042432	2.00763
0.042433	2.00713
0.042434	2.00663
0.042435	2.00613
0.042436	2.00563
0.042437	2.00513
0.042438	2.00462
0.042439	2.00412
0.04244	2.00362
0.042441	2.00312
0.042442	2.00262
0.042443	2.00212
0.042444	2.00162
0.042445	2.00112
0.042446	2.00062
0.042447	2.00012
0.042448	1.99962
0.042449	1.99912
0.04245	1.99862
0.042451	1.99812
0.042452	1.99762
0.042453	1.99712
0.042454	1.99662
0.042455	1.99612
0.042456	1.99563
0.042457	1.99513
0.042458	1.99463
0.042459	1.99413
0.04246	1.99363
0.042461	1.99313
0.042462	1.99263
0.042463	1.99214
0.042464	1.99164
0.042465	1.99114
0.042466	1.99064
0.042467	1.99015
0.042468	1.98965
0.042469	1.98915
0.04247	1.98865
0.042471	1.98816
0.042472	1.98766
0.042473	1.98716
0.042474	1.98667
0.042475	1.98617
0.042476	1.98567
0.042477	1.98518
0.042478	1.98468
0.042479	1.98418
0.04248	1.98369
0.042481	1.98319
0.042483	1.98373
0.042484	1.98427
0.042485	1.9848
0.042486	1.98534
0.042487	1.98587
0.042488	1.98641
0.042489	1.98694
0.04249	1.98747
0.042491	1.988
0.042492	1.98853
0.042493	1.98905
0.042494	1.98958
0.042495	1.9901
0.042496	1.99063
0.042497	1.99115
0.042498	1.99167
0.042499	1.99219
0.0425	1.99271
0.042501	1.99323
0.042502	1.99375
0.042503	1.99426
0.042504	1.99478
0.042505	1.99529
0.042506	1.9958
0.042507	1.99631
0.042508	1.99682
0.042509	1.99733
0.04251	1.99784
0.042511	1.99835
0.042512	1.99885
0.042513	1.99936
0.042514	1.99986
0.042515	2.00036
0.042516	2.00087
0.042517	2.00137
0.042518	2.00187
0.042519	2.00236
0.04252	2.00286
0.042521	2.00336
0.042522	2.00385
0.042523	2.00434
0.042524	2.00484
0.042525	2.00533
0.042526	2.00582
0.042527	2.00631
0.042528	2.00679
0.042529	2.00728
0.04253	2.00777
0.042531	2.00825
0.042532	2.00873
0.042533	2.00922
0.042535	2.00871
0.042536	2.00821
0.042537	2.00771
0.042538	2.00721
0.042539	2.00671
0.04254	2.0062
0.042541	2.0057
0.042542	2.0052
0.042543	2.0047
0.042544	2.0042
0.042545	2.0037
0.042546	2.0032
0.042547	2.0027
0.042548	2.0022
0.042549	2.0017
0.04255	2.0012
0.042551	2.0007
0.042552	2.00019
0.042553	1.9997
0.042554	1.9992
0.042555	1.9987
0.042556	1.9982
0.042557	1.9977
0.042558	1.9972
0.042559	1.9967
0.04256	1.9962
0.042561	1.9957
0.042562	1.9952
0.042563	1.9947
0.042564	1.9942
0.042565	1.99371
0.042566	1.99321
0.042567	1.99271
0.042568	1.99221
0.042569	1.99171
0.04257	1.99122
0.042571	1.99072
0.042572	1.99022
0.042573	1.98972
0.042574	1.98923
0.042575	1.98873
0.042576	1.98823
0.042577	1.98773
0.042578	1.98724
0.042579	1.98674
0.04258	1.98624
0.042581	1.98575
0.042582	1.98525
0.042583	1.98476
0.042584	1.98426
0.042585	1.98376
0.042587	1.9843
0.042588	1.98484
0.042589	1.98537
0.04259	1.98591
0.042591	1.98644
0.042592	1.98698
0.042593	1.98751
0.042594	1.98804
0.042595	1.98857
0.042596	1.9891
0.042597	1.98962
0.042598	1.99015
0.042599	1.99067
0.0426	1.9912
0.042601	1.99172
0.042602	1.99224
0.042603	1.99276
0.042604	1.99328
0.042605	1.9938
0.042606	1.99432
0.042607	1.99483
0.042608	1.99535
0.042609	1.99586
0.04261	1.99637
0.042611	1.99688
0.042612	1.9974
0.042613	1.9979
0.042614	1.99841
0.042615	1.99892
0.042616	1.99942
0.042617	1.99993
0.042618	2.00043
0.042619	2.00094
0.04262	2.00144
0.042621	2.00194
0.042622	2.00244
0.042623	2.00293
0.042624	2.00343
0.042625	2.00393
0.042626	2.00442
0.042627	2.00491
0.042628	2.00541
0.042629	2.0059
0.04263	2.00639
0.042631	2.00688
0.042632	2.00736
0.042633	2.00785
0.042634	2.00834
0.042635	2.00882
0.042636	2.0093
0.042637	2.00979
0.042639	2.00928
0.04264	2.00878
0.042641	2.00828
0.042642	2.00778
0.042643	2.00727
0.042644	2.00677
0.042645	2.00627
0.042646	2.00577
0.042647	2.00527
0.042648	2.00477
0.042649	2.00427
0.04265	2.00377
0.042651	2.00326
0.042652	2.00276
0.042653	2.00226
0.042654	2.00176
0.042655	2.00126
0.042656	2.00076
0.042657	2.00026
0.042658	1.99976
0.042659	1.99926
0.04266	1.99876
0.042661	1.99826
0.042662	1.99776
0.042663	1.99726
0.042664	1.99677
0.042665	1.99627
0.042666	1.99577
0.042667	1.99527
0.042668	1.99477
0.042669	1.99427
0.04267	1.99377
0.042671	1.99327
0.042672	1.99278
0.042673	1.99228
0.042674	1.99178
0.042675	1.99128
0.042676	1.99079
0.042677	1.99029
0.042678	1.98979
0.042679	1.98929
0.04268	1.9888
0.042681	1.9883
0.042682	1.9878
0.042683	1.9873
0.042684	1.98681
0.042685	1.98631
0.042686	1.98581
0.042687	1.98532
0.042688	1.98482
0.042689	1.98433
0.042691	1.98486
0.042692	1.9854
0.042693	1.98594
0.042694	1.98647
0.042695	1.98701
0.042696	1.98754
0.042697	1.98807
0.042698	1.9886
0.042699	1.98913
0.0427	1.98966
0.042701	1.99019
0.042702	1.99071
0.042703	1.99124
0.042704	1.99176
0.042705	1.99228
0.042706	1.9928
0.042707	1.99333
0.042708	1.99384
0.042709	1.99436
0.04271	1.99488
0.042711	1.9954
0.042712	1.99591
0.042713	1.99642
0.042714	1.99694
0.042715	1.99745
0.042716	1.99796
0.042717	1.99847
0.042718	1.99897
0.042719	1.99948
0.04272	1.99999
0.042721	2.00049
0.042722	2.001
0.042723	2.0015
0.042724	2.002
0.042725	2.0025
0.042726	2.003
0.042727	2.0035
0.042728	2.00399
0.042729	2.00449
0.04273	2.00498
0.042731	2.00548
0.042732	2.00597
0.042733	2.00646
0.042734	2.00695
0.042735	2.00744
0.042736	2.00793
0.042737	2.00841
0.042738	2.0089
0.042739	2.00938
0.04274	2.00986
0.042741	2.01035
0.042743	2.00984
0.042744	2.00934
0.042745	2.00884
0.042746	2.00834
0.042747	2.00784
0.042748	2.00733
0.042749	2.00683
0.04275	2.00633
0.042751	2.00583
0.042752	2.00533
0.042753	2.00483
0.042754	2.00433
0.042755	2.00382
0.042756	2.00332
0.042757	2.00282
0.042758	2.00232
0.042759	2.00182
0.04276	2.00132
0.042761	2.00082
0.042762	2.00032
0.042763	1.99982
0.042764	1.99932
0.042765	1.99882
0.042766	1.99832
0.042767	1.99782
0.042768	1.99732
0.042769	1.99682
0.04277	1.99633
0.042771	1.99583
0.042772	1.99533
0.042773	1.99483
0.042774	1.99433
0.042775	1.99383
0.042776	1.99333
0.042777	1.99284
0.042778	1.99234
0.042779	1.99184
0.04278	1.99134
0.042781	1.99084
0.042782	1.99035
0.042783	1.98985
0.042784	1.98935
0.042785	1.98885
0.042786	1.98836
0.042787	1.98786
0.042788	1.98736
0.042789	1.98687
0.04279	1.98637
0.042791	1.98587
0.042792	1.98538
0.042793	1.98488
0.042795	1.98542
0.042796	1.98596
0.042797	1.98649
0.042798	1.98703
0.042799	1.98756
0.0428	1.98809
0.042801	1.98863
0.042802	1.98916
0.042803	1.98968
0.042804	1.99021
0.042805	1.99074
0.042806	1.99127
0.042807	1.99179
0.042808	1.99231
0.042809	1.99284
0.04281	1.99336
0.042811	1.99388
0.042812	1.9944
0.042813	1.99492
0.042814	1.99543
0.042815	1.99595
0.042816	1.99646
0.042817	1.99698
0.042818	1.99749
0.042819	1.998
0.04282	1.99851
0.042821	1.99902
0.042822	1.99953
0.042823	2.00003
0.042824	2.00054
0.042825	2.00105
0.042826	2.00155
0.042827	2.00205
0.042828	2.00255
0.042829	2.00305
0.04283	2.00355
0.042831	2.00405
0.042832	2.00455
0.042833	2.00504
0.042834	2.00554
0.042835	2.00603
0.042836	2.00652
0.042837	2.00701
0.042838	2.0075
0.042839	2.00799
0.04284	2.00848
0.042841	2.00896
0.042842	2.00945
0.042843	2.00993
0.042844	2.01042
0.042845	2.0109
0.042847	2.0104
0.042848	2.00989
0.042849	2.00939
0.04285	2.00889
0.042851	2.00839
0.042852	2.00789
0.042853	2.00738
0.042854	2.00688
0.042855	2.00638
0.042856	2.00588
0.042857	2.00538
0.042858	2.00488
0.042859	2.00437
0.04286	2.00387
0.042861	2.00337
0.042862	2.00287
0.042863	2.00237
0.042864	2.00187
0.042865	2.00137
0.042866	2.00087
0.042867	2.00037
0.042868	1.99987
0.042869	1.99937
0.04287	1.99887
0.042871	1.99837
0.042872	1.99787
0.042873	1.99737
0.042874	1.99687
0.042875	1.99637
0.042876	1.99588
0.042877	1.99538
0.042878	1.99488
0.042879	1.99438
0.04288	1.99388
0.042881	1.99338
0.042882	1.99288
0.042883	1.99239
0.042884	1.99189
0.042885	1.99139
0.042886	1.99089
0.042887	1.9904
0.042888	1.9899
0.042889	1.9894
0.04289	1.9889
0.042891	1.98841
0.042892	1.98791
0.042893	1.98741
0.042894	1.98692
0.042895	1.98642
0.042896	1.98592
0.042897	1.98543
0.042899	1.98596
0.0429	1.9865
0.042901	1.98704
0.042902	1.98757
0.042903	1.98811
0.042904	1.98864
0.042905	1.98917
0.042906	1.9897
0.042907	1.99023
0.042908	1.99076
0.042909	1.99128
0.04291	1.99181
0.042911	1.99233
0.042912	1.99286
0.042913	1.99338
0.042914	1.9939
0.042915	1.99442
0.042916	1.99494
0.042917	1.99546
0.042918	1.99598
0.042919	1.99649
0.04292	1.99701
0.042921	1.99752
0.042922	1.99803
0.042923	1.99854
0.042924	1.99905
0.042925	1.99956
0.042926	2.00007
0.042927	2.00058
0.042928	2.00108
0.042929	2.00159
0.04293	2.00209
0.042931	2.00259
0.042932	2.00309
0.042933	2.00359
0.042934	2.00409
0.042935	2.00459
0.042936	2.00509
0.042937	2.00558
0.042938	2.00608
0.042939	2.00657
0.04294	2.00706
0.042941	2.00755
0.042942	2.00804
0.042943	2.00853
0.042944	2.00902
0.042945	2.00951
0.042946	2.00999
0.042947	2.01048
0.042948	2.01096
0.042949	2.01144
0.042951	2.01094
0.042952	2.01043
0.042953	2.00993
0.042954	2.00943
0.042955	2.00893
0.042956	2.00843
0.042957	2.00792
0.042958	2.00742
0.042959	2.00692
0.04296	2.00642
0.042961	2.00592
0.042962	2.00542
0.042963	2.00491
0.042964	2.00441
0.042965	2.00391
0.042966	2.00341
0.042967	2.00291
0.042968	2.00241
0.042969	2.00191
0.04297	2.00141
0.042971	2.00091
0.042972	2.00041
0.042973	1.99991
0.042974	1.99941
0.042975	1.99891
0.042976	1.99841
0.042977	1.99791
0.042978	1.99741
0.042979	1.99691
0.04298	1.99641
0.042981	1.99591
0.042982	1.99541
0.042983	1.99492
0.042984	1.99442
0.042985	1.99392
0.042986	1.99342
0.042987	1.99292
0.042988	1.99242
0.042989	1.99193
0.04299	1.99143
0.042991	1.99093
0.042992	1.99043
0.042993	1.98994
0.042994	1.98944
0.042995	1.98894
0.042996	1.98844
0.042997	1.98795
0.042998	1.98745
0.042999	1.98695
0.043	1.98646
0.043001	1.98596
0.043003	1.9865
0.043004	1.98704
0.043005	1.98757
0.043006	1.98811
0.043007	1.98864
0.043008	1.98917
0.043009	1.9897
0.04301	1.99023
0.043011	1.99076
0.043012	1.99129
0.043013	1.99182
0.043014	1.99234
0.043015	1.99287
0.043016	1.99339
0.043017	1.99391
0.043018	1.99443
0.043019	1.99496
0.04302	1.99547
0.043021	1.99599
0.043022	1.99651
0.043023	1.99702
0.043024	1.99754
0.043025	1.99805
0.043026	1.99856
0.043027	1.99908
0.043028	1.99959
0.043029	2.00009
0.04303	2.0006
0.043031	2.00111
0.043032	2.00161
0.043033	2.00212
0.043034	2.00262
0.043035	2.00312
0.043036	2.00363
0.043037	2.00412
0.043038	2.00462
0.043039	2.00512
0.04304	2.00562
0.043041	2.00611
0.043042	2.00661
0.043043	2.0071
0.043044	2.00759
0.043045	2.00808
0.043046	2.00857
0.043047	2.00906
0.043048	2.00955
0.043049	2.01003
0.04305	2.01052
0.043051	2.011
0.043052	2.01149
0.043053	2.01197
0.043055	2.01147
0.043056	2.01096
0.043057	2.01046
0.043058	2.00996
0.043059	2.00946
0.04306	2.00895
0.043061	2.00845
0.043062	2.00795
0.043063	2.00745
0.043064	2.00695
0.043065	2.00644
0.043066	2.00594
0.043067	2.00544
0.043068	2.00494
0.043069	2.00444
0.04307	2.00394
0.043071	2.00344
0.043072	2.00294
0.043073	2.00244
0.043074	2.00194
0.043075	2.00143
0.043076	2.00093
0.043077	2.00043
0.043078	1.99993
0.043079	1.99943
0.04308	1.99893
0.043081	1.99844
0.043082	1.99794
0.043083	1.99744
0.043084	1.99694
0.043085	1.99644
0.043086	1.99594
0.043087	1.99544
0.043088	1.99494
0.043089	1.99444
0.04309	1.99394
0.043091	1.99345
0.043092	1.99295
0.043093	1.99245
0.043094	1.99195
0.043095	1.99145
0.043096	1.99096
0.043097	1.99046
0.043098	1.98996
0.043099	1.98946
0.0431	1.98897
0.043101	1.98847
0.043102	1.98797
0.043103	1.98748
0.043104	1.98698
0.043105	1.98648
0.043107	1.98702
0.043108	1.98756
0.043109	1.98809
0.04311	1.98863
0.043111	1.98916
0.043112	1.98969
0.043113	1.99022
0.043114	1.99075
0.043115	1.99128
0.043116	1.99181
0.043117	1.99234
0.043118	1.99286
0.043119	1.99339
0.04312	1.99391
0.043121	1.99443
0.043122	1.99496
0.043123	1.99548
0.043124	1.99599
0.043125	1.99651
0.043126	1.99703
0.043127	1.99754
0.043128	1.99806
0.043129	1.99857
0.04313	1.99908
0.043131	1.99959
0.043132	2.0001
0.043133	2.00061
0.043134	2.00112
0.043135	2.00163
0.043136	2.00213
0.043137	2.00264
0.043138	2.00314
0.043139	2.00364
0.04314	2.00414
0.043141	2.00464
0.043142	2.00514
0.043143	2.00564
0.043144	2.00613
0.043145	2.00663
0.043146	2.00712
0.043147	2.00762
0.043148	2.00811
0.043149	2.0086
0.04315	2.00909
0.043151	2.00958
0.043152	2.01006
0.043153	2.01055
0.043154	2.01104
0.043155	2.01152
0.043156	2.012
0.043157	2.01248
0.043159	2.01198
0.04316	2.01148
0.043161	2.01098
0.043162	2.01047
0.043163	2.00997
0.043164	2.00947
0.043165	2.00897
0.043166	2.00846
0.043167	2.00796
0.043168	2.00746
0.043169	2.00696
0.04317	2.00646
0.043171	2.00596
0.043172	2.00545
0.043173	2.00495
0.043174	2.00445
0.043175	2.00395
0.043176	2.00345
0.043177	2.00295
0.043178	2.00245
0.043179	2.00195
0.04318	2.00145
0.043181	2.00095
0.043182	2.00045
0.043183	1.99995
0.043184	1.99945
0.043185	1.99895
0.043186	1.99845
0.043187	1.99795
0.043188	1.99745
0.043189	1.99695
0.04319	1.99645
0.043191	1.99595
0.043192	1.99545
0.043193	1.99495
0.043194	1.99446
0.043195	1.99396
0.043196	1.99346
0.043197	1.99296
0.043198	1.99246
0.043199	1.99196
0.0432	1.99147
0.043201	1.99097
0.043202	1.99047
0.043203	1.98997
0.043204	1.98948
0.043205	1.98898
0.043206	1.98848
0.043207	1.98798
0.043208	1.98749
0.043209	1.98699
0.043211	1.98753
0.043212	1.98807
0.043213	1.9886
0.043214	1.98914
0.043215	1.98967
0.043216	1.9902
0.043217	1.99073
0.043218	1.99126
0.043219	1.99179
0.04322	1.99232
0.043221	1.99285
0.043222	1.99337
0.043223	1.9939
0.043224	1.99442
0.043225	1.99494
0.043226	1.99546
0.043227	1.99598
0.043228	1.9965
0.043229	1.99702
0.04323	1.99753
0.043231	1.99805
0.043232	1.99856
0.043233	1.99908
0.043234	1.99959
0.043235	2.0001
0.043236	2.00061
0.043237	2.00112
0.043238	2.00163
0.043239	2.00213
0.04324	2.00264
0.043241	2.00314
0.043242	2.00364
0.043243	2.00415
0.043244	2.00465
0.043245	2.00515
0.043246	2.00564
0.043247	2.00614
0.043248	2.00664
0.043249	2.00713
0.04325	2.00763
0.043251	2.00812
0.043252	2.00861
0.043253	2.0091
0.043254	2.00959
0.043255	2.01008
0.043256	2.01057
0.043257	2.01105
0.043258	2.01154
0.043259	2.01202
0.04326	2.0125
0.043261	2.01299
0.043263	2.01248
0.043264	2.01198
0.043265	2.01148
0.043266	2.01097
0.043267	2.01047
0.043268	2.00997
0.043269	2.00947
0.04327	2.00896
0.043271	2.00846
0.043272	2.00796
0.043273	2.00746
0.043274	2.00696
0.043275	2.00645
0.043276	2.00595
0.043277	2.00545
0.043278	2.00495
0.043279	2.00445
0.04328	2.00395
0.043281	2.00345
0.043282	2.00295
0.043283	2.00245
0.043284	2.00195
0.043285	2.00145
0.043286	2.00095
0.043287	2.00045
0.043288	1.99995
0.043289	1.99945
0.04329	1.99895
0.043291	1.99845
0.043292	1.99795
0.043293	1.99745
0.043294	1.99695
0.043295	1.99645
0.043296	1.99595
0.043297	1.99545
0.043298	1.99495
0.043299	1.99445
0.0433	1.99396
0.043301	1.99346
0.043302	1.99296
0.043303	1.99246
0.043304	1.99196
0.043305	1.99146
0.043306	1.99097
0.043307	1.99047
0.043308	1.98997
0.043309	1.98947
0.04331	1.98898
0.043311	1.98848
0.043312	1.98798
0.043313	1.98749
0.043315	1.98802
0.043316	1.98856
0.043317	1.9891
0.043318	1.98963
0.043319	1.99016
0.04332	1.9907
0.043321	1.99123
0.043322	1.99176
0.043323	1.99228
0.043324	1.99281
0.043325	1.99334
0.043326	1.99386
0.043327	1.99439
0.043328	1.99491
0.043329	1.99543
0.04333	1.99595
0.043331	1.99647
0.043332	1.99699
0.043333	1.99751
0.043334	1.99803
0.043335	1.99854
0.043336	1.99906
0.043337	1.99957
0.043338	2.00008
0.043339	2.00059
0.04334	2.0011
0.043341	2.00161
0.043342	2.00212
0.043343	2.00262
0.043344	2.00313
0.043345	2.00363
0.043346	2.00413
0.043347	2.00464
0.043348	2.00514
0.043349	2.00564
0.04335	2.00613
0.043351	2.00663
0.043352	2.00713
0.043353	2.00762
0.043354	2.00812
0.043355	2.00861
0.043356	2.0091
0.043357	2.00959
0.043358	2.01008
0.043359	2.01057
0.04336	2.01105
0.043361	2.01154
0.043362	2.01202
0.043363	2.01251
0.043364	2.01299
0.043365	2.01347
0.043367	2.01297
0.043368	2.01247
0.043369	2.01196
0.04337	2.01146
0.043371	2.01096
0.043372	2.01045
0.043373	2.00995
0.043374	2.00945
0.043375	2.00895
0.043376	2.00844
0.043377	2.00794
0.043378	2.00744
0.043379	2.00694
0.04338	2.00644
0.043381	2.00594
0.043382	2.00543
0.043383	2.00493
0.043384	2.00443
0.043385	2.00393
0.043386	2.00343
0.043387	2.00293
0.043388	2.00243
0.043389	2.00193
0.04339	2.00143
0.043391	2.00093
0.043392	2.00043
0.043393	1.99993
0.043394	1.99943
0.043395	1.99893
0.043396	1.99843
0.043397	1.99793
0.043398	1.99743
0.043399	1.99693
0.0434	1.99643
0.043401	1.99593
0.043402	1.99543
0.043403	1.99494
